,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
320,203086,Meyers Leonard,1610612757,POR,40,20,20,355.0,13,40,0.325,26,0,4,0.0,0.325
321,201563,Michael Beasley,1610612748,MIA,55,36,19,831.0,42,101,0.416,104,20,48,0.417,0.515
322,203487,Michael Carter-Williams,1610612755,PHI,70,18,52,2414.0,46,156,0.295,128,36,131,0.275,0.41
323,203077,Michael Kidd-Gilchrist,1610612766,CHA,61,34,27,1472.0,25,90,0.278,51,1,9,0.111,0.283
324,201144,Mike Conley,1610612763,MEM,73,46,27,2446.0,79,224,0.353,229,71,192,0.37,0.511
325,2399,Mike Dunleavy,1610612741,CHI,82,48,34,2584.0,175,451,0.388,456,106,296,0.358,0.506
326,200839,Mike Harris,1610612762,UTA,20,1,19,225.0,10,31,0.323,20,0,2,0.0,0.323
327,2229,Mike James,1610612741,CHI,11,3,8,77.0,1,6,0.167,3,1,5,0.2,0.25
328,2034,Mike Miller,1610612763,MEM,82,50,32,1707.0,132,291,0.454,365,101,223,0.453,0.627
329,203488,Mike Muscala,1610612737,ATL,20,10,10,215.0,14,34,0.412,28,0,3,0.0,0.412
330,203118,Mike Scott,1610612737,ATL,79,36,43,1454.0,104,282,0.369,269,61,190,0.321,0.477
331,203101,Miles Plumlee,1610612756,PHX,80,47,33,1964.0,12,34,0.353,24,0,0,0.0,0.353
332,203545,Miroslav Raduljica,1610612749,MIL,48,7,41,465.0,1,12,0.083,2,0,0,0.0,0.083
333,203141,Mirza Teletovic,1610612751,BKN,71,40,31,1373.0,137,352,0.389,400,126,328,0.384,0.568
334,2590,Mo Williams,1610612757,POR,74,49,25,1833.0,70,174,0.402,200,60,147,0.408,0.575
335,101145,Monta Ellis,1610612742,DAL,82,49,33,3023.0,73,196,0.372,200,54,136,0.397,0.51
336,201203,Mustafa Shakur,1610612760,OKC,3,2,1,11.0,0,2,0.0,0,0,1,0.0,0.0
337,201986,Nando De Colo,1610612761,TOR,47,36,11,494.0,15,45,0.333,44,14,41,0.341,0.489
338,101126,Nate Robinson,1610612743,DEN,44,22,22,866.0,38,97,0.392,109,33,86,0.384,0.562
339,203489,Nate Wolters,1610612749,MIL,57,10,47,1273.0,16,52,0.308,45,13,41,0.317,0.433
340,1737,Nazr Mohammed,1610612741,CHI,80,47,33,562.0,8,39,0.205,16,0,0,0.0,0.205
341,203517,Nemanja Nedovic,1610612744,GSW,23,16,7,134.0,2,12,0.167,6,2,11,0.182,0.25
342,2403,Nene,1610612764,WAS,53,30,23,1560.0,101,236,0.428,203,1,4,0.25,0.43
343,201979,Nick Calathes,1610612763,MEM,71,42,29,1173.0,21,56,0.375,59,17,47,0.362,0.527
344,2555,Nick Collison,1610612760,OKC,81,58,23,1353.0,25,64,0.391,54,4,17,0.235,0.422
345,201156,Nick Young,1610612747,LAL,64,21,43,1810.0,110,273,0.403,313,93,233,0.399,0.573
346,201587,Nicolas Batum,1610612757,POR,82,54,28,2956.0,150,379,0.396,424,124,321,0.386,0.559
347,201593,Nikola Pekovic,1610612750,MIN,54,27,27,1663.0,11,23,0.478,22,0,0,0.0,0.478
348,202696,Nikola Vucevic,1610612753,ORL,57,19,38,1812.0,105,235,0.447,210,0,0,0.0,0.447
349,202708,Norris Cole,1610612748,MIA,82,54,28,2014.0,64,181,0.354,186,58,163,0.356,0.514
350,201564,O.J. Mayo,1610612749,MIL,51,10,41,1314.0,83,223,0.372,229,63,169,0.373,0.513
351,203136,Ognjen Kuzmic,1610612744,GSW,21,16,5,92.0,0,0,0.0,0,0,0,0.0,0.0
352,201600,Omer Asik,1610612745,HOU,48,32,16,968.0,3,9,0.333,6,0,0,0.0,0.333
353,201956,Omri Casspi,1610612745,HOU,71,46,25,1283.0,61,177,0.345,178,56,160,0.35,0.503
354,203111,Orlando Johnson,1610612758,SAC,45,34,11,392.0,11,47,0.234,31,9,43,0.209,0.33
355,201785,Othyus Jeffers,1610612750,MIN,6,2,4,47.0,0,3,0.0,0,0,2,0.0,0.0
356,203490,Otto Porter Jr.,1610612764,WAS,37,20,17,319.0,12,44,0.273,27,3,19,0.158,0.307
357,200782,PJ Tucker,1610612756,PHX,81,48,33,2490.0,81,212,0.382,233,71,181,0.392,0.55
358,203143,Pablo Prigioni,1610612752,NYK,66,29,37,1283.0,43,96,0.448,128,42,93,0.452,0.667
359,201976,Patrick Beverley,1610612745,HOU,56,39,17,1751.0,89,237,0.376,263,85,227,0.374,0.555
360,202335,Patrick Patterson,1610612761,TOR,64,37,27,1506.0,111,278,0.399,275,53,147,0.361,0.495
361,201988,Patty Mills,1610612759,SAS,81,62,19,1527.0,95,240,0.396,280,90,224,0.402,0.583
362,2200,Pau Gasol,1610612747,LAL,60,21,39,1884.0,119,283,0.42,242,4,13,0.308,0.428
363,202331,Paul George,1610612754,IND,80,54,26,2898.0,183,443,0.413,509,143,342,0.418,0.574
364,200794,Paul Millsap,1610612737,ATL,73,36,37,2453.0,105,301,0.349,282,72,200,0.36,0.468
365,1718,Paul Pierce,1610612751,BKN,74,41,33,2071.0,119,310,0.384,343,105,272,0.386,0.553
366,203544,Pero Antic,1610612737,ATL,49,23,26,902.0,66,188,0.351,186,54,165,0.327,0.495
367,203103,Perry Jones III,1610612760,OKC,62,45,17,765.0,29,81,0.358,79,21,57,0.368,0.488
368,203491,Peyton Siva,1610612765,DET,24,9,15,224.0,1,9,0.111,3,1,8,0.125,0.167
369,203515,Phil Pressey,1610612738,BOS,75,23,52,1132.0,25,88,0.284,74,24,83,0.289,0.42
370,203112,Quincy Acy,1610612758,SAC,63,22,41,848.0,12,39,0.308,28,4,15,0.267,0.359
371,203113,Quincy Miller,1610612743,DEN,52,21,31,789.0,29,91,0.319,85,27,81,0.333,0.467
372,202347,Quincy Pondexter,1610612763,MEM,15,7,8,270.0,10,33,0.303,30,10,31,0.323,0.455
373,200765,Rajon Rondo,1610612738,BOS,30,6,24,998.0,14,50,0.28,38,10,40,0.25,0.38
374,201196,Ramon Sessions,1610612749,MIL,83,30,53,2214.0,44,128,0.344,113,25,84,0.298,0.441
375,200751,Randy Foye,1610612743,DEN,81,36,45,2485.0,147,384,0.383,428,134,354,0.379,0.557
376,1740,Rashard Lewis,1610612748,MIA,60,41,19,971.0,52,147,0.354,149,45,133,0.338,0.507
377,2446,Rasual Butler,1610612754,IND,50,30,20,378.0,23,64,0.359,67,21,55,0.382,0.523
378,951,Ray Allen,1610612748,MIA,73,47,26,1936.0,125,316,0.396,360,110,282,0.39,0.57
379,203492,Ray McCallum,1610612758,SAC,45,16,29,897.0,28,70,0.4,75,19,49,0.388,0.536
380,101109,Raymond Felton,1610612752,NYK,65,31,34,2017.0,58,169,0.343,161,45,127,0.354,0.476
381,203493,Reggie Bullock,1610612746,LAC,43,30,13,396.0,23,81,0.284,66,20,66,0.303,0.407
382,2501,Reggie Evans,1610612758,SAC,54,18,36,899.0,1,8,0.125,2,0,0,0.0,0.125
383,202704,Reggie Jackson,1610612760,OKC,80,57,23,2277.0,60,175,0.343,177,57,162,0.352,0.506
384,202130,Reggie Williams,1610612760,OKC,3,3,0,17.0,1,2,0.5,3,1,2,0.5,0.75
385,2210,Richard Jefferson,1610612762,UTA,82,25,57,2213.0,133,333,0.399,380,114,279,0.409,0.571
386,203495,Ricky Ledo,1610612742,DAL,11,5,6,33.0,2,6,0.333,6,2,6,0.333,0.5
387,201937,Ricky Rubio,1610612750,MIN,82,40,42,2638.0,49,146,0.336,139,41,120,0.342,0.476
388,203133,Robbie Hummel,1610612750,MIN,53,26,27,655.0,47,124,0.379,126,32,83,0.386,0.508
389,203496,Robert Covington,1610612745,HOU,7,4,3,34.0,5,12,0.417,14,4,11,0.364,0.583
390,203135,Robert Sacre,1610612747,LAL,65,20,45,1089.0,29,77,0.377,58,0,0,0.0,0.377
391,201577,Robin Lopez,1610612757,POR,82,54,28,2604.0,34,84,0.405,68,0,0,0.0,0.405
392,201155,Rodney Stuckey,1610612765,DET,73,27,46,1950.0,52,153,0.34,128,24,78,0.308,0.418
393,2427,Roger Mason Jr.,1610612748,MIA,25,18,7,260.0,16,46,0.348,45,13,41,0.317,0.489
394,200758,Ronnie Brewer,1610612741,CHI,24,17,7,160.0,1,9,0.111,3,1,8,0.125,0.167
395,101179,Ronnie Price,1610612753,ORL,31,9,22,377.0,8,31,0.258,23,7,29,0.241,0.371
396,101142,Ronny Turiaf,1610612750,MIN,31,16,15,606.0,1,3,0.333,2,0,0,0.0,0.333
397,201579,Roy Hibbert,1610612754,IND,81,55,26,2409.0,60,158,0.38,121,1,4,0.25,0.383
398,2767,Royal Ivey,1610612760,OKC,2,2,0,5.0,0,0,0.0,0,0,0,0.0,0.0
399,203091,Royce White,1610612758,SAC,3,1,2,9.0,0,1,0.0,0,0,0,0.0,0.0
400,200752,Rudy Gay,1610612758,SAC,72,26,46,2495.0,66,196,0.337,175,43,129,0.333,0.446
401,203497,Rudy Gobert,1610612762,UTA,45,7,38,434.0,1,3,0.333,2,0,0,0.0,0.333
402,201566,Russell Westbrook,1610612760,OKC,46,34,12,1412.0,21,69,0.304,59,17,62,0.274,0.428
403,201583,Ryan Anderson,1610612740,NOP,22,12,10,795.0,75,177,0.424,215,65,155,0.419,0.607
404,101155,Ryan Gomes,1610612760,OKC,5,3,2,34.0,1,4,0.25,2,0,2,0.0,0.25
405,200797,Ryan Hollins,1610612746,LAC,61,43,18,482.0,2,4,0.5,4,0,0,0.0,0.5
406,203527,Ryan Kelly,1610612747,LAL,59,15,44,1312.0,56,162,0.346,159,47,138,0.341,0.491
407,2223,Samuel Dalembert,1610612742,DAL,80,48,32,1614.0,21,52,0.404,42,0,0,0.0,0.404
408,2756,Sasha Vujacic,1610612746,LAC,2,1,1,10.0,2,4,0.5,5,1,2,0.5,0.625
409,203816,Scotty Hopson,1610612739,CLE,2,2,0,7.0,0,1,0.0,0,0,1,0.0,0.0
410,201586,Serge Ibaka,1610612760,OKC,81,59,22,2666.0,224,474,0.473,470,22,59,0.373,0.496
411,203508,Sergey Karasev,1610612739,CLE,22,7,15,156.0,5,22,0.227,14,4,19,0.211,0.318
412,203552,Seth Curry,1610612739,CLE,2,1,1,13.0,1,1,1.0,3,1,1,1.0,1.5
413,203498,Shabazz Muhammad,1610612750,MIN,37,21,16,290.0,5,18,0.278,13,3,10,0.3,0.361
414,2203,Shane Battier,1610612748,MIA,73,49,24,1468.0,72,206,0.35,216,72,202,0.356,0.524
415,202197,Shane Edwards,1610612739,CLE,2,0,2,12.0,0,0,0.0,0,0,0,0.0,0.0
416,203499,Shane Larkin,1610612742,DAL,48,26,22,489.0,10,32,0.313,29,9,27,0.333,0.453
417,200769,Shannon Brown,1610612752,NYK,29,19,10,251.0,0,10,0.0,0,0,2,0.0,0.0
418,2733,Shaun Livingston,1610612751,BKN,75,41,34,1952.0,5,15,0.333,11,1,5,0.2,0.367
419,101183,Shavlik Randolph,1610612756,PHX,14,8,6,95.0,0,0,0.0,0,0,0,0.0,0.0
420,1890,Shawn Marion,1610612742,DAL,76,44,32,2409.0,80,203,0.394,218,58,157,0.369,0.537
421,200761,Shawne Williams,1610612747,LAL,36,14,22,751.0,51,139,0.367,143,41,124,0.331,0.514
422,202714,Shelvin Mack,1610612737,ATL,72,33,39,1468.0,45,120,0.375,128,38,112,0.339,0.533
423,203524,Solomon Hill,1610612754,IND,28,17,11,226.0,4,20,0.2,12,4,20,0.2,0.3
424,200780,Solomon Jones,1610612753,ORL,11,2,9,85.0,4,10,0.4,8,0,0,0.0,0.4
425,201150,Spencer Hawes,1610612739,CLE,80,26,54,2470.0,159,376,0.423,441,123,295,0.417,0.586
426,201939,Stephen Curry,1610612744,GSW,77,49,28,2806.0,115,248,0.464,326,96,209,0.459,0.657
427,1536,Stephen Jackson,1610612746,LAC,9,6,3,107.0,1,15,0.067,3,1,13,0.077,0.1
428,2581,Steve Blake,1610612744,GSW,55,31,24,1498.0,70,176,0.398,203,63,156,0.404,0.577
429,959,Steve Nash,1610612747,LAL,15,4,11,313.0,7,17,0.412,20,6,13,0.462,0.588
430,200779,Steve Novak,1610612761,TOR,54,28,26,540.0,52,112,0.464,152,48,107,0.449,0.679
431,203500,Steven Adams,1610612760,OKC,81,59,22,1197.0,3,10,0.3,6,0,0,0.0,0.3
432,201959,Taj Gibson,1610612741,CHI,82,48,34,2351.0,123,288,0.427,246,0,7,0.0,0.427
433,2419,Tayshaun Prince,1610612763,MEM,76,46,30,1948.0,78,227,0.344,176,20,68,0.294,0.388
434,203093,Terrence Jones,1610612745,HOU,76,51,25,2078.0,40,122,0.328,110,30,92,0.326,0.451
435,203082,Terrence Ross,1610612761,TOR,80,46,34,2137.0,158,385,0.41,462,146,353,0.414,0.6
436,200757,Thabo Sefolosha,1610612760,OKC,61,44,17,1584.0,52,169,0.308,149,45,145,0.31,0.441
437,201152,Thaddeus Young,1610612755,PHI,79,18,61,2718.0,112,347,0.323,306,82,255,0.322,0.441
438,203080,Thomas Robinson,1610612757,POR,70,47,23,873.0,23,68,0.338,46,0,1,0.0,0.338
439,201168,Tiago Splitter,1610612759,SAS,59,46,13,1271.0,6,12,0.5,12,0,1,0.0,0.5
440,1495,Tim Duncan,1610612759,SAS,74,56,18,2158.0,115,302,0.381,230,0,5,0.0,0.381
441,203501,Tim Hardaway Jr.,1610612752,NYK,81,37,44,1875.0,130,354,0.367,374,114,311,0.367,0.528
442,202389,Timofey Mozgov,1610612743,DEN,82,36,46,1770.0,21,71,0.296,46,4,23,0.174,0.324
443,202699,Tobias Harris,1610612753,ORL,61,16,45,1850.0,74,225,0.329,178,30,116,0.259,0.396
444,201962,Toney Douglas,1610612748,MIA,51,33,18,675.0,22,62,0.355,65,21,58,0.362,0.524
445,2754,Tony Allen,1610612763,MEM,55,31,24,1278.0,25,89,0.281,60,10,43,0.233,0.337
446,203183,Tony Mitchell,1610612749,MIL,3,0,3,10.0,0,0,0.0,0,0,0,0.0,0.0
447,203502,Tony Mitchell,1610612765,DET,21,6,15,79.0,1,3,0.333,3,1,1,1.0,0.5
448,2225,Tony Parker,1610612759,SAS,68,51,17,1997.0,41,103,0.398,105,23,60,0.383,0.51
449,203503,Tony Snell,1610612741,CHI,77,46,31,1231.0,66,187,0.353,186,54,158,0.342,0.497
450,203100,Tony Wroten,1610612755,PHI,72,18,54,1765.0,28,118,0.237,83,27,113,0.239,0.352
451,203129,Tornike Shengelia,1610612741,CHI,25,13,12,147.0,0,6,0.0,0,0,6,0.0,0.0
452,203315,Toure' Murry,1610612752,NYK,51,26,25,372.0,7,19,0.368,16,2,7,0.286,0.421
453,2566,Travis Outlaw,1610612758,SAC,63,22,41,1065.0,56,153,0.366,150,38,104,0.365,0.49
454,2772,Trevor Ariza,1610612764,WAS,76,41,35,2690.0,181,433,0.418,529,167,401,0.416,0.611
455,202344,Trevor Booker,1610612764,WAS,71,36,35,1529.0,41,97,0.423,82,0,2,0.0,0.423
456,203504,Trey Burke,1610612762,UTA,70,24,46,2262.0,110,316,0.348,310,90,269,0.335,0.491
457,202684,Tristan Thompson,1610612739,CLE,82,33,49,2594.0,29,67,0.433,58,0,1,0.0,0.433
458,203584,Troy Daniels,1610612745,HOU,5,3,2,75.0,9,20,0.45,26,8,19,0.421,0.65
459,201951,Ty Lawson,1610612743,DEN,62,29,33,2222.0,52,139,0.374,148,44,120,0.367,0.532
460,201946,Tyler Hansbrough,1610612761,TOR,63,37,26,962.0,5,24,0.208,10,0,1,0.0,0.208
461,203092,Tyler Zeller,1610612739,CLE,70,27,43,1049.0,31,65,0.477,62,0,1,0.0,0.477
462,201936,Tyreke Evans,1610612740,NOP,72,32,40,2028.0,23,78,0.295,62,16,58,0.276,0.397
463,203116,Tyshawn Taylor,1610612751,BKN,22,10,12,262.0,2,8,0.25,6,2,7,0.286,0.375
464,2199,Tyson Chandler,1610612752,NYK,55,24,31,1662.0,15,39,0.385,30,0,1,0.0,0.385
465,2617,Udonis Haslem,1610612748,MIA,46,30,16,653.0,24,64,0.375,48,0,0,0.0,0.375
466,203505,Vander Blue,1610612738,BOS,3,1,2,15.0,0,1,0.0,0,0,1,0.0,0.0
467,203139,Viacheslav Kravtsov,1610612756,PHX,20,13,7,59.0,0,0,0.0,0,0,0,0.0,0.0
468,201964,Victor Claver,1610612757,POR,21,13,8,184.0,4,18,0.222,11,3,15,0.2,0.306
469,203506,Victor Oladipo,1610612753,ORL,80,23,57,2487.0,63,181,0.348,184,58,168,0.345,0.508
470,1713,Vince Carter,1610612742,DAL,81,49,32,1973.0,124,311,0.399,357,109,271,0.402,0.574
471,203543,Vitor Faverani,1610612738,BOS,37,13,24,488.0,21,56,0.375,54,12,38,0.316,0.482
472,201961,Wayne Ellington,1610612742,DAL,45,23,22,393.0,28,69,0.406,77,21,47,0.447,0.558
473,202325,Wesley Johnson,1610612747,LAL,79,27,52,2240.0,126,337,0.374,345,93,250,0.372,0.512
474,202083,Wesley Matthews,1610612757,POR,82,54,28,2780.0,188,463,0.406,549,173,424,0.408,0.593
475,203115,Will Barton,1610612757,POR,41,27,14,387.0,10,28,0.357,26,6,22,0.273,0.464
476,101198,Will Bynum,1610612765,DET,56,17,39,1054.0,15,51,0.294,41,11,37,0.297,0.402
477,2584,Willie Green,1610612746,LAC,55,38,17,869.0,51,153,0.333,141,39,106,0.368,0.461
478,201163,Wilson Chandler,1610612743,DEN,62,27,35,1927.0,137,369,0.371,392,118,327,0.361,0.531
479,202333,Xavier Henry,1610612747,LAL,43,16,27,908.0,33,87,0.379,90,24,63,0.381,0.517
480,2216,Zach Randolph,1610612763,MEM,79,49,30,2705.0,88,216,0.407,178,2,15,0.133,0.412
481,2585,Zaza Pachulia,1610612749,MIL,52,10,42,1310.0,39,101,0.386,78,0,1,0.0,0.386
